id_reserva,id_host,ciudad,id_barrio,barrio,latitud,longitud,tipo_host,precio,minimo_noches,numero_resenias,ultima_resenia,resenias_por_mes,suma_host_duenio,ocupacion_anio
741111,HBA1062,Buenos Aires,BA021,Palermo,-34.57825,-58.40475,Entire home/apt,16443,3,3,20/03/2019,0.04,35,354
1374387,HBA1809,Buenos Aires,BA011,Colegiales,-34.57624,-58.45581,Private room,1794,2,18,21/03/2019,0.55,2,88
2196491,HBA0544,Buenos Aires,BA021,Palermo,-34.58246,-58.4339,Entire home/apt,3289,4,5,21/03/2019,0.18,1,347
2628030,HBA2811,Buenos Aires,BA029,Retiro,-34.59431,-58.37786,Private room,1196,1,5,21/03/2019,0.09,4,365
58778,HBA0113,Buenos Aires,BA021,Palermo,-34.58233,-58.42309,Entire home/apt,7474,1,25,23/03/2019,0.26,3,364
1132285,HBA0815,Buenos Aires,BA032,San Nicolas,-34.60123,-58.377,Entire home/apt,1076,7,6,23/03/2019,0.09,56,328
2213330,HBA1961,Buenos Aires,BA033,San Telmo,-34.61705,-58.37538,Entire home/apt,1315,5,13,23/03/2019,0.18,12,176
503974,HBA0791,Buenos Aires,BA021,Palermo,-34.59085,-58.41212,Entire home/apt,6876,4,10,24/03/2019,0.12,2,258
290421,HBA0526,Buenos Aires,BA021,Palermo,-34.58559,-58.4248,Entire home/apt,2392,5,9,26/03/2019,0.15,9,365
619485,HBA0914,Buenos Aires,BA028,Recoleta,-34.59075,-58.40164,Entire home/apt,7713,4,24,26/03/2019,0.45,1,111
2544501,HBA0564,Buenos Aires,BA021,Palermo,-34.59234,-58.4186,Entire home/apt,3588,2,24,26/03/2019,0.43,7,365
2763989,HBA1075,Buenos Aires,BA021,Palermo,-34.56928,-58.43121,Entire home/apt,1375,10,5,26/03/2019,0.16,1,45
585391,HBA0487,Buenos Aires,BA003,Balvanera,-34.61837,-58.39988,Private room,718,5,25,27/03/2019,0.29,7,232
1633098,HBA2000,Buenos Aires,BA002,Almagro,-34.61061,-58.4149,Entire home/apt,897,1,6,27/03/2019,0.08,2,359
1466818,HBA1185,Buenos Aires,BA028,Recoleta,-34.5859,-58.39469,Entire home/apt,1973,2,69,30/03/2019,0.91,14,280
1919919,HBA0236,Buenos Aires,BA021,Palermo,-34.59714,-58.41707,Private room,1076,1,15,30/03/2019,0.26,2,360
2176408,HBA0377,Buenos Aires,BA033,San Telmo,-34.6195,-58.36879,Private room,1196,2,4,30/03/2019,0.07,3,297
1982130,HBA2314,Buenos Aires,BA021,Palermo,-34.58727,-58.4315,Private room,1076,3,48,31/03/2019,0.67,1,180
2436065,HBA2670,Buenos Aires,BA021,Palermo,-34.57568,-58.43585,Entire home/apt,3229,1,7,31/03/2019,0.13,15,350
3032564,HBA1205,Buenos Aires,BA019,Nuniez,-34.55157,-58.45911,Private room,1435,3,7,31/03/2019,0.11,4,353
3373079,HBA3173,Buenos Aires,BA021,Palermo,-34.56712,-58.42982,Entire home/apt,3289,4,45,31/03/2019,0.75,2,365
3831287,HBA3185,Buenos Aires,BA021,Palermo,-34.58706,-58.41775,Entire home/apt,2093,3,35,31/03/2019,0.56,1,339
801055,HBA1165,Buenos Aires,BA033,San Telmo,-34.62467,-58.37238,Private room,1196,3,1,01/04/2019,0.13,5,365
811357,HBA1200,Buenos Aires,BA005,Belgrano,-34.55694,-58.46437,Entire home/apt,2392,1,87,01/04/2019,1.09,1,88
1268373,HBA1724,Buenos Aires,BA021,Palermo,-34.57071,-58.43188,Entire home/apt,3887,3,33,01/04/2019,0.47,1,89
1538437,HBA1798,Buenos Aires,BA021,Palermo,-34.58618,-58.4405,Entire home/apt,23917,10,1,01/04/2019,0.13,3,62
3216716,HBA3059,Buenos Aires,BA021,Palermo,-34.58046,-58.40772,Entire home/apt,7175,3,4,01/04/2019,0.31,69,119
337301,HBA0344,Buenos Aires,BA003,Balvanera,-34.60279,-58.39494,Entire home/apt,4963,3,57,04/04/2019,0.62,6,350
1869008,HBA2198,Buenos Aires,BA032,San Nicolas,-34.60296,-58.38213,Private room,718,1,2,04/04/2019,0.16,2,365
2977502,HBA2995,Buenos Aires,BA033,San Telmo,-34.62291,-58.37627,Private room,837,7,23,04/04/2019,0.5,2,355
3200184,HBA0757,Buenos Aires,BA036,Villa Crespo,-34.60198,-58.4326,Private room,1315,2,54,04/04/2019,0.82,1,344
298002,HBA0526,Buenos Aires,BA021,Palermo,-34.58652,-58.42512,Entire home/apt,4066,4,41,05/04/2019,0.43,9,306
470363,HBA0312,Buenos Aires,BA021,Palermo,-34.59183,-58.41646,Entire home/apt,3588,3,8,06/04/2019,0.11,5,84
1960363,HBA2002,Buenos Aires,BA021,Palermo,-34.58467,-58.42054,Private room,478,1,1,06/04/2019,0.13,8,294
93174,HBA0200,Buenos Aires,BA003,Balvanera,-34.60193,-58.40109,Private room,1016,2,10,07/04/2019,0.1,4,365
2605465,HBA1228,Buenos Aires,BA033,San Telmo,-34.61714,-58.37107,Private room,2392,30,8,10/04/2019,0.14,10,253
578028,HBA0865,Buenos Aires,BA019,Nuniez,-34.54953,-58.46577,Entire home/apt,1136,7,29,12/04/2019,0.34,1,323
1925505,HBA2212,Buenos Aires,BA019,Nuniez,-34.54703,-58.46085,Entire home/apt,1435,5,10,12/04/2019,0.27,1,363
2818062,HBA1228,Buenos Aires,BA033,San Telmo,-34.61722,-58.37018,Private room,2392,4,5,12/04/2019,0.08,10,245
416813,HBA0408,Buenos Aires,BA021,Palermo,-34.57791,-58.43103,Entire home/apt,38865,1,18,14/04/2019,0.21,15,365
1018620,HBA1509,Buenos Aires,BA021,Palermo,-34.57628,-58.40779,Entire home/apt,4484,4,5,14/04/2019,0.11,35,115
1162685,HBA1637,Buenos Aires,BA002,Almagro,-34.61018,-58.42295,Entire home/apt,1196,10,2,15/04/2019,0.19,2,207
2107156,HBA1012,Buenos Aires,BA032,San Nicolas,-34.59979,-58.37766,Entire home/apt,5919,3,2,15/04/2019,0.17,1,304
2830599,HBA2911,Buenos Aires,BA028,Recoleta,-34.5976,-58.38799,Entire home/apt,2691,7,8,15/04/2019,0.13,1,330
16697,HBA0022,Buenos Aires,BA017,Monserrat,-34.61427,-58.37488,Entire home/apt,2691,1,22,16/04/2019,0.21,12,342
912690,HBA1336,Buenos Aires,BA028,Recoleta,-34.58954,-58.3972,Entire home/apt,2990,3,79,16/04/2019,0.96,8,349
1147177,HBA1619,Buenos Aires,BA021,Palermo,-34.58105,-58.43124,Entire home/apt,3109,4,33,17/04/2019,0.44,1,81
1320507,HBA1509,Buenos Aires,BA028,Recoleta,-34.58457,-58.40283,Entire home/apt,8969,5,11,19/04/2019,0.14,35,303
2020996,HBA0318,Buenos Aires,BA021,Palermo,-34.58114,-58.4134,Entire home/apt,3348,7,9,19/04/2019,0.13,1,273
2513015,HBA1218,Buenos Aires,BA005,Belgrano,-34.55955,-58.45801,Entire home/apt,2332,1,6,19/04/2019,0.09,4,365
73180,HBA0081,Buenos Aires,BA021,Palermo,-34.5731,-58.43346,Entire home/apt,2691,28,25,20/04/2019,0.27,12,350
130248,HBA0270,Buenos Aires,BA021,Palermo,-34.57693,-58.41193,Entire home/apt,1674,2,66,20/04/2019,0.81,7,318
839233,HBA1057,Buenos Aires,BA028,Recoleta,-34.5914,-58.40761,Private room,1375,2,61,20/04/2019,0.73,4,348
2094089,HBA1376,Buenos Aires,BA021,Palermo,-34.58851,-58.41763,Entire home/apt,2810,3,17,20/04/2019,0.32,13,344
2096347,HBA1168,Buenos Aires,BA021,Palermo,-34.58683,-58.42508,Entire home/apt,777,29,5,20/04/2019,0.07,3,359
2404174,HBA2640,Buenos Aires,BA021,Palermo,-34.58459,-58.42896,Entire home/apt,1435,3,25,20/04/2019,0.36,1,328
2574061,HBA2762,Buenos Aires,BA021,Palermo,-34.57953,-58.42896,Entire home/apt,2691,4,52,20/04/2019,0.76,1,0
2599538,HBA0815,Buenos Aires,BA005,Belgrano,-34.55812,-58.45801,Entire home/apt,1913,5,11,20/04/2019,0.19,56,356
3717892,HBA2219,Buenos Aires,BA002,Almagro,-34.60184,-58.41849,Entire home/apt,1196,3,4,20/04/2019,0.44,1,71
4025602,HBA2116,Buenos Aires,BA021,Palermo,-34.58563,-58.43837,Entire home/apt,2810,4,31,20/04/2019,0.51,1,239
192259,HBA0276,Buenos Aires,BA002,Almagro,-34.60539,-58.42193,Private room,598,3,39,21/04/2019,0.39,2,281
278433,HBA0408,Buenos Aires,BA021,Palermo,-34.57835,-58.42913,Entire home/apt,10763,1,8,21/04/2019,0.09,15,356
398267,HBA0586,Buenos Aires,BA021,Palermo,-34.58359,-58.41032,Entire home/apt,2691,3,111,21/04/2019,1.23,17,238
791984,HBA1169,Buenos Aires,BA021,Palermo,-34.58082,-58.408,Entire home/apt,837,5,44,21/04/2019,0.77,1,242
1020692,HBA1510,Buenos Aires,BA033,San Telmo,-34.62165,-58.37242,Entire home/apt,5979,3,14,21/04/2019,0.17,2,365
2067155,HBA2002,Buenos Aires,BA021,Palermo,-34.58551,-58.41869,Private room,478,3,16,21/04/2019,0.28,8,294
111934,HBA0244,Buenos Aires,BA021,Palermo,-34.58156,-58.42862,Entire home/apt,2033,3,101,22/04/2019,0.97,2,308
205781,HBA0408,Buenos Aires,BA021,Palermo,-34.57824,-58.42803,Entire home/apt,7713,1,19,22/04/2019,0.19,15,364
217360,HBA0431,Buenos Aires,BA028,Recoleta,-34.59348,-58.40268,Entire home/apt,4724,4,16,22/04/2019,0.33,3,350
228183,HBA0440,Buenos Aires,BA028,Recoleta,-34.59447,-58.39625,Entire home/apt,10165,1,15,22/04/2019,0.24,10,325
464314,HBA0607,Buenos Aires,BA021,Palermo,-34.57604,-58.42304,Entire home/apt,2272,6,21,22/04/2019,0.25,2,311
967146,HBA1062,Buenos Aires,BA028,Recoleta,-34.59693,-58.3873,Entire home/apt,9567,3,15,22/04/2019,0.53,35,365
969423,HBA0694,Buenos Aires,BA021,Palermo,-34.58497,-58.41234,Private room,1196,5,131,22/04/2019,1.63,2,358
1639580,HBA2002,Buenos Aires,BA021,Palermo,-34.58694,-58.4207,Private room,718,2,12,22/04/2019,0.32,8,294
1994310,HBA1925,Buenos Aires,BA019,Nuniez,-34.54979,-58.46471,Entire home/apt,1674,15,11,22/04/2019,0.53,1,4
2403282,HBA2639,Buenos Aires,BA008,Caballito,-34.62811,-58.43816,Private room,1315,1,30,22/04/2019,0.53,3,365
58789,HBA0113,Buenos Aires,BA021,Palermo,-34.58233,-58.42509,Entire home/apt,7474,1,22,23/04/2019,0.21,3,364
266984,HBA0490,Buenos Aires,BA021,Palermo,-34.57215,-58.43078,Entire home/apt,1495,5,28,23/04/2019,0.4,2,273
3175980,HBA3088,Buenos Aires,BA019,Nuniez,-34.54121,-58.46424,Entire home/apt,2990,7,14,23/04/2019,0.27,5,183
873225,HBA1274,Buenos Aires,BA021,Palermo,-34.58203,-58.42587,Entire home/apt,2332,3,48,24/04/2019,0.69,1,363
3146256,HBA2527,Buenos Aires,BA028,Recoleta,-34.59553,-58.39222,Entire home/apt,2093,2,9,24/04/2019,0.14,29,338
3272886,HBA3130,Buenos Aires,BA011,Colegiales,-34.57448,-58.46085,Entire home/apt,1794,4,30,24/04/2019,0.48,3,345
452441,HBA0152,Buenos Aires,BA005,Belgrano,-34.56504,-58.46273,Entire home/apt,2392,10,26,25/04/2019,0.29,9,364
522119,HBA0748,Buenos Aires,BA021,Palermo,-34.57913,-58.41426,Private room,1973,3,26,26/04/2019,0.3,6,0
874540,HBA0526,Buenos Aires,BA021,Palermo,-34.58709,-58.4234,Entire home/apt,2093,3,12,26/04/2019,0.15,9,303
2318174,HBA0930,Buenos Aires,BA017,Monserrat,-34.60824,-58.37729,Entire home/apt,2033,3,44,27/04/2019,0.64,1,364
1834305,HBA1243,Buenos Aires,BA021,Palermo,-34.58226,-58.40486,Entire home/apt,2990,3,9,29/04/2019,0.22,1,344
2307726,HBA2488,Buenos Aires,BA030,Saavedra,-34.54537,-58.47122,Entire home/apt,2691,2,42,30/04/2019,0.61,4,364
27991,HBA0064,Buenos Aires,BA036,Villa Crespo,-34.59984,-58.43692,Entire home/apt,3289,10,32,01/05/2019,0.28,2,337
568747,HBA0172,Buenos Aires,BA021,Palermo,-34.59454,-58.42242,Entire home/apt,1614,3,13,01/05/2019,0.15,24,365
711298,HBA1037,Buenos Aires,BA029,Retiro,-34.5919,-58.38751,Entire home/apt,5680,7,41,01/05/2019,0.48,1,362
1619713,HBA1990,Buenos Aires,BA028,Recoleta,-34.59309,-58.39388,Entire home/apt,4783,3,40,01/05/2019,0.62,2,358
129009,HBA0268,Buenos Aires,BA012,Constitucion,-34.62971,-58.38103,Private room,1794,5,15,03/05/2019,0.15,2,364
683094,HBA0564,Buenos Aires,BA021,Palermo,-34.57528,-58.43648,Entire home/apt,2392,2,9,03/05/2019,0.11,7,361
1271607,HBA1731,Buenos Aires,BA021,Palermo,-34.58495,-58.42894,Entire home/apt,2332,3,21,03/05/2019,0.36,1,363
581136,HBA0694,Buenos Aires,BA021,Palermo,-34.58802,-58.41096,Private room,1315,4,155,04/05/2019,1.74,2,364
3372845,HBA3173,Buenos Aires,BA028,Recoleta,-34.59385,-58.39946,Entire home/apt,3049,4,25,04/05/2019,0.39,2,314
1795999,HBA2143,Buenos Aires,BA004,Barracas,-34.62933,-58.37635,Entire home/apt,4963,4,39,06/05/2019,0.54,1,339
2101723,HBA2364,Buenos Aires,BA012,Constitucion,-34.61787,-58.37929,Entire home/apt,2392,2,32,06/05/2019,0.45,12,11
1259107,HBA0691,Buenos Aires,BA021,Palermo,-34.58635,-58.41262,Entire home/apt,4783,4,27,08/05/2019,0.56,1,324
1372362,HBA1509,Buenos Aires,BA028,Recoleta,-34.59276,-58.38761,Entire home/apt,5979,3,17,10/05/2019,0.23,35,279
2767674,HBA0543,Buenos Aires,BA004,Barracas,-34.63165,-58.37708,Private room,538,1,9,10/05/2019,0.84,1,89
144827,HBA0122,Buenos Aires,BA028,Recoleta,-34.59468,-58.40493,Entire home/apt,5381,2,42,11/05/2019,0.43,33,280
210040,HBA0122,Buenos Aires,BA021,Palermo,-34.58111,-58.42466,Entire home/apt,4724,3,52,11/05/2019,0.55,33,328
3522130,HBA3227,Buenos Aires,BA005,Belgrano,-34.55513,-58.4495,Entire home/apt,1794,3,22,11/05/2019,0.34,1,346
78685,HBA0159,Buenos Aires,BA021,Palermo,-34.58332,-58.40643,Entire home/apt,2810,2,36,12/05/2019,0.35,9,331
897005,HBA1323,Buenos Aires,BA032,San Nicolas,-34.60053,-58.37844,Entire home/apt,1734,3,25,12/05/2019,0.33,1,160
78014,HBA0022,Buenos Aires,BA033,San Telmo,-34.62025,-58.37252,Entire home/apt,2392,2,24,13/05/2019,0.24,12,361
1740526,HBA1693,Buenos Aires,BA021,Palermo,-34.58907,-58.42307,Entire home/apt,3169,7,22,15/05/2019,0.94,1,299
268446,HBA0487,Buenos Aires,BA003,Balvanera,-34.61815,-58.40001,Private room,957,5,75,19/05/2019,0.78,7,230
1018453,HBA1509,Buenos Aires,BA021,Palermo,-34.58059,-58.43784,Entire home/apt,2153,7,22,20/05/2019,0.3,35,365
1018520,HBA1509,Buenos Aires,BA021,Palermo,-34.57922,-58.43637,Entire home/apt,2153,5,13,20/05/2019,0.18,35,365
2948838,HBA2709,Buenos Aires,BA011,Colegiales,-34.5781,-58.44798,Entire home/apt,2093,3,59,20/05/2019,0.91,2,78
225905,HBA0008,Buenos Aires,BA028,Recoleta,-34.597,-58.3912,Entire home/apt,3528,3,42,21/05/2019,0.44,2,360
727445,HBA1060,Buenos Aires,BA021,Palermo,-34.58731,-58.43835,Entire home/apt,3289,5,30,21/05/2019,0.35,3,219
253370,HBA0471,Buenos Aires,BA002,Almagro,-34.60032,-58.41445,Entire home/apt,1674,2,86,22/05/2019,0.89,2,115
2902956,HBA2958,Buenos Aires,BA021,Palermo,-34.57968,-58.42444,Entire home/apt,2750,1,255,22/05/2019,3.82,3,328
808638,HBA0044,Buenos Aires,BA003,Balvanera,-34.61111,-58.39434,Entire home/apt,2392,3,24,25/05/2019,0.29,8,304
2027873,HBA0353,Buenos Aires,BA021,Palermo,-34.57588,-58.4319,Entire home/apt,4843,2,53,26/05/2019,0.74,3,0
2994877,HBA0480,Buenos Aires,BA028,Recoleta,-34.58527,-58.39644,Entire home/apt,2033,2,9,27/05/2019,0.53,1,268
772453,HBA1062,Buenos Aires,BA028,Recoleta,-34.59836,-58.38798,Entire home/apt,20329,3,17,29/05/2019,0.21,35,365
1839002,HBA1315,Buenos Aires,BA021,Palermo,-34.58326,-58.41426,Entire home/apt,3588,3,3,29/05/2019,0.31,1,0
2707701,HBA0815,Buenos Aires,BA003,Balvanera,-34.60087,-58.39374,Entire home/apt,4664,5,12,30/05/2019,0.21,56,290
2594251,HBA0894,Buenos Aires,BA019,Nuniez,-34.55694,-58.46625,Private room,897,1,38,31/05/2019,0.63,2,318
3433184,HBA1199,Buenos Aires,BA028,Recoleta,-34.58416,-58.40613,Entire home/apt,3468,4,57,31/05/2019,0.87,1,244
394376,HBA0044,Buenos Aires,BA003,Balvanera,-34.60909,-58.39394,Entire home/apt,1794,5,19,02/06/2019,0.24,8,197
932535,HBA1382,Buenos Aires,BA032,San Nicolas,-34.60236,-58.37882,Entire home/apt,2691,1,16,02/06/2019,0.2,1,334
130275,HBA0270,Buenos Aires,BA021,Palermo,-34.57675,-58.41068,Entire home/apt,2212,2,14,03/06/2019,0.18,7,336
447786,HBA0394,Buenos Aires,BA009,Chacarita,-34.59164,-58.4457,Entire home/apt,2990,14,10,03/06/2019,0.12,6,349
744219,HBA0172,Buenos Aires,BA021,Palermo,-34.59692,-58.42224,Entire home/apt,1495,3,26,04/06/2019,0.31,24,312
606606,HBA0901,Buenos Aires,BA033,San Telmo,-34.62406,-58.37059,Entire home/apt,957,4,4,05/06/2019,0.48,2,0
1252890,HBA1713,Buenos Aires,BA011,Colegiales,-34.57198,-58.44366,Entire home/apt,2153,3,60,07/06/2019,0.79,1,237
2491134,HBA1843,Buenos Aires,BA021,Palermo,-34.5671,-58.43505,Entire home/apt,1734,13,17,07/06/2019,0.25,1,344
1182263,HBA0985,Buenos Aires,BA021,Palermo,-34.59619,-58.41749,Private room,1973,2,126,08/06/2019,1.6,6,250
3827324,HBA0240,Buenos Aires,BA032,San Nicolas,-34.60138,-58.37605,Entire home/apt,2392,3,100,10/06/2019,1.59,26,0
173681,HBA0349,Buenos Aires,BA028,Recoleta,-34.59432,-58.3939,Entire home/apt,1674,3,78,11/06/2019,0.8,1,358
2298788,HBA1322,Buenos Aires,BA021,Palermo,-34.566,-58.43941,Entire home/apt,1973,30,16,15/06/2019,0.29,1,365
2947081,HBA0226,Buenos Aires,BA028,Recoleta,-34.59115,-58.38918,Entire home/apt,13274,2,23,15/06/2019,0.35,24,306
1826910,HBA2171,Buenos Aires,BA028,Recoleta,-34.59156,-58.40124,Private room,658,15,2,16/06/2019,0.29,1,325
724551,HBA1055,Buenos Aires,BA029,Retiro,-34.59209,-58.38489,Entire home/apt,4783,3,9,17/06/2019,0.11,1,353
3935595,HBA3411,Buenos Aires,BA028,Recoleta,-34.59404,-58.40781,Entire home/apt,1136,90,9,17/06/2019,0.27,1,249
91063,HBA0191,Buenos Aires,BA008,Caballito,-34.61842,-58.43194,Entire home/apt,3468,3,54,21/06/2019,0.55,1,315
1222562,HBA0372,Buenos Aires,BA008,Caballito,-34.6191,-58.44209,Entire home/apt,2093,5,10,21/06/2019,0.21,3,365
686484,HBA1004,Buenos Aires,BA028,Recoleta,-34.59112,-58.40365,Entire home/apt,2810,1,15,22/06/2019,0.19,85,365
4028844,HBA0408,Buenos Aires,BA021,Palermo,-34.58025,-58.42809,Entire home/apt,18835,1,32,23/06/2019,0.54,15,363
731142,HBA0842,Buenos Aires,BA036,Villa Crespo,-34.59752,-58.44026,Entire home/apt,1315,6,32,24/06/2019,0.39,2,297
904344,HBA1335,Buenos Aires,BA028,Recoleta,-34.59188,-58.40406,Entire home/apt,5680,3,167,24/06/2019,2.08,3,0
70082,HBA0136,Buenos Aires,BA021,Palermo,-34.56928,-58.44377,Entire home/apt,2691,5,38,25/06/2019,0.36,1,58
3529737,HBA1228,Buenos Aires,BA033,San Telmo,-34.61809,-58.37022,Private room,2990,30,10,25/06/2019,0.27,10,253
840855,HBA0535,Buenos Aires,BA025,Parque Patricios,-34.62969,-58.39601,Private room,1136,7,2,26/06/2019,0.13,2,365
1140780,HBA0815,Buenos Aires,BA021,Palermo,-34.58334,-58.42782,Entire home/apt,2332,5,28,26/06/2019,0.39,56,342
1262407,HBA1561,Buenos Aires,BA021,Palermo,-34.58445,-58.41584,Entire home/apt,1734,30,4,28/06/2019,0.3,4,170
1610221,HBA1537,Buenos Aires,BA021,Palermo,-34.57893,-58.42573,Entire home/apt,5680,4,73,28/06/2019,0.97,7,79
604549,HBA0897,Buenos Aires,BA021,Palermo,-34.58732,-58.4285,Entire home/apt,3109,7,19,29/06/2019,0.22,1,347
1377463,HBA1738,Buenos Aires,BA021,Palermo,-34.5801,-58.40842,Entire home/apt,3528,2,56,29/06/2019,0.75,1,290
1981841,HBA0489,Buenos Aires,BA021,Palermo,-34.58343,-58.43917,Entire home/apt,2990,3,3,29/06/2019,0.04,1,362
2538635,HBA2742,Buenos Aires,BA002,Almagro,-34.61578,-58.42268,Private room,4185,2,2,29/06/2019,0.04,4,268
1263142,HBA0635,Buenos Aires,BA002,Almagro,-34.61147,-58.42255,Private room,837,2,23,30/06/2019,0.3,19,313
2189182,HBA1343,Buenos Aires,BA029,Retiro,-34.59687,-58.38051,Entire home/apt,2990,2,41,30/06/2019,0.59,3,187
2633738,HBA1520,Buenos Aires,BA021,Palermo,-34.59629,-58.41808,Entire home/apt,2392,10,7,30/06/2019,0.2,6,111
4032785,HBA3458,Buenos Aires,BA028,Recoleta,-34.5893,-58.39088,Entire home/apt,3289,29,38,01/07/2019,0.6,7,345
1151106,HBA1625,Buenos Aires,BA036,Villa Crespo,-34.60056,-58.44177,Entire home/apt,1495,7,8,03/07/2019,0.38,1,365
99362,HBA0154,Buenos Aires,BA028,Recoleta,-34.59328,-58.39443,Entire home/apt,3588,9,15,04/07/2019,0.16,16,365
1282540,HBA1740,Buenos Aires,BA005,Belgrano,-34.56635,-58.45922,Private room,837,3,32,04/07/2019,0.49,1,0
446212,HBA0713,Buenos Aires,BA003,Balvanera,-34.6053,-58.39542,Private room,1256,7,16,05/07/2019,0.34,2,297
196601,HBA0372,Buenos Aires,BA032,San Nicolas,-34.60346,-58.377,Entire home/apt,2691,5,6,06/07/2019,0.09,3,365
636640,HBA0412,Buenos Aires,BA017,Monserrat,-34.61555,-58.37791,Entire home/apt,1495,7,10,06/07/2019,0.12,11,349
2092376,HBA0853,Buenos Aires,BA036,Villa Crespo,-34.59612,-58.43592,Private room,897,1,13,07/07/2019,0.18,11,365
122328,HBA0213,Buenos Aires,BA021,Palermo,-34.58843,-58.43585,Entire home/apt,2990,14,28,08/07/2019,0.29,2,145
931215,HBA1325,Buenos Aires,BA028,Recoleta,-34.58972,-58.39388,Entire home/apt,2212,3,5,08/07/2019,0.1,6,267
1248992,HBA1431,Buenos Aires,BA021,Palermo,-34.5868,-58.41607,Entire home/apt,2332,3,23,08/07/2019,0.35,5,365
3316233,HBA1228,Buenos Aires,BA033,San Telmo,-34.61723,-58.37069,Private room,2392,10,5,08/07/2019,0.55,10,270
751662,HBA0160,Buenos Aires,BA028,Recoleta,-34.58235,-58.39867,Entire home/apt,2930,3,114,09/07/2019,1.33,4,336
1020694,HBA1510,Buenos Aires,BA033,San Telmo,-34.61867,-58.3737,Entire home/apt,5979,4,6,09/07/2019,0.09,2,358
2749833,HBA2871,Buenos Aires,BA021,Palermo,-34.57345,-58.43387,Entire home/apt,1555,3,21,09/07/2019,0.37,1,312
3385238,HBA3178,Buenos Aires,BA029,Retiro,-34.59899,-58.38345,Entire home/apt,2691,4,24,09/07/2019,0.38,1,155
3976379,HBA2019,Buenos Aires,BA028,Recoleta,-34.59218,-58.40703,Entire home/apt,1913,30,20,09/07/2019,0.32,1,315
4020171,HBA3452,Buenos Aires,BA021,Palermo,-34.56466,-58.43976,Private room,1315,3,118,09/07/2019,1.99,2,63
910282,HBA1343,Buenos Aires,BA021,Palermo,-34.59581,-58.42048,Entire home/apt,2212,2,45,10/07/2019,0.55,3,337
939455,HBA1352,Buenos Aires,BA017,Monserrat,-34.61172,-58.37864,Entire home/apt,3946,2,13,10/07/2019,0.26,7,364
1000843,HBA1493,Buenos Aires,BA032,San Nicolas,-34.60651,-58.39,Entire home/apt,1614,7,49,10/07/2019,0.61,2,184
2873689,HBA0633,Buenos Aires,BA028,Recoleta,-34.59415,-58.40709,Entire home/apt,4185,3,1,10/07/2019,0.22,14,174
3064182,HBA3027,Buenos Aires,BA028,Recoleta,-34.59691,-58.40091,Entire home/apt,4484,5,13,10/07/2019,0.54,1,365
3661206,HBA1574,Buenos Aires,BA003,Balvanera,-34.60026,-58.40565,Private room,1495,10,2,10/07/2019,0.03,3,113
855824,HBA1250,Buenos Aires,BA021,Palermo,-34.58625,-58.42139,Entire home/apt,4185,7,27,11/07/2019,0.34,1,306
1396174,HBA1830,Buenos Aires,BA017,Monserrat,-34.61591,-58.37879,Entire home/apt,4185,3,29,12/07/2019,0.39,1,268
106475,HBA0233,Buenos Aires,BA028,Recoleta,-34.59045,-58.40926,Entire home/apt,9567,3,109,13/07/2019,1.09,1,352
3414200,HBA3088,Buenos Aires,BA021,Palermo,-34.57799,-58.42411,Entire home/apt,2571,7,29,13/07/2019,0.45,5,316
79226,HBA0163,Buenos Aires,BA019,Nuniez,-34.5522,-58.45802,Entire home/apt,2332,6,38,14/07/2019,0.39,1,327
883743,HBA1106,Buenos Aires,BA033,San Telmo,-34.62474,-58.36982,Entire home/apt,1315,4,20,14/07/2019,0.27,1,84
3302221,HBA3146,Buenos Aires,BA032,San Nicolas,-34.60046,-58.37719,Entire home/apt,2930,3,74,14/07/2019,1.17,1,327
776893,HBA0678,Buenos Aires,BA012,Constitucion,-34.62054,-58.38336,Private room,1614,2,99,15/07/2019,1.18,4,342
1248730,HBA0290,Buenos Aires,BA021,Palermo,-34.57223,-58.42217,Entire home/apt,3588,3,35,15/07/2019,0.55,13,321
2265686,HBA2536,Buenos Aires,BA021,Palermo,-34.58938,-58.4287,Private room,1196,3,20,15/07/2019,0.29,2,359
2539203,HBA2746,Buenos Aires,BA021,Palermo,-34.57909,-58.42401,Entire home/apt,2093,7,40,15/07/2019,0.7,1,235
2571320,HBA2265,Buenos Aires,BA021,Palermo,-34.57,-58.4313,Entire home/apt,2033,3,10,15/07/2019,0.17,3,176
2586374,HBA1341,Buenos Aires,BA028,Recoleta,-34.59349,-58.41321,Entire home/apt,1435,4,47,15/07/2019,0.77,1,238
2845969,HBA2688,Buenos Aires,BA032,San Nicolas,-34.60065,-58.38574,Entire home/apt,3049,7,51,15/07/2019,0.84,3,310
16696,HBA0022,Buenos Aires,BA017,Monserrat,-34.61469,-58.37421,Entire home/apt,2990,1,50,16/07/2019,0.45,12,359
286683,HBA0170,Buenos Aires,BA021,Palermo,-34.58236,-58.43515,Entire home/apt,3109,4,49,16/07/2019,0.56,1,358
990194,HBA1477,Buenos Aires,BA002,Almagro,-34.61955,-58.41733,Entire home/apt,1555,4,5,16/07/2019,0.26,4,365
2054089,HBA2127,Buenos Aires,BA033,San Telmo,-34.62421,-58.37541,Entire home/apt,2153,7,18,16/07/2019,0.25,1,10
2074241,HBA2364,Buenos Aires,BA012,Constitucion,-34.61887,-58.37859,Entire home/apt,2093,2,70,16/07/2019,0.98,12,71
